iteration,error_threshold,circuit_to_approximate,annotated_graphs_initialization_time,labelling_time,subgraph_extraction_time,subgraph_nodes_count,subgraph_inputs_count,subgraph_outputs_count,cell_coord_0,cell_coord_1,grid_phase_definition_time,grid_phase_solution_time,status,cell_time,erroreval_annotated_graphs_initialization_time,verification_time,circuit_path,circuit_error,circuit_area,circuit_power,circuit_delay,circuit_is_best
1,1,verilog/current.v,0.45206100000000005,0.620484,0.37369600000000025,5,4,1,0,1,0.0029119999999993595,0.26406799999999997,UNSAT,0.2676799999999995,,,,,,,,
1,1,verilog/current.v,0.45206100000000005,0.620484,0.37369600000000025,5,4,1,1,1,0.013678000000000079,0.29117799999999994,UNSAT,0.3049270000000006,,,,,,,,
1,1,verilog/current.v,0.45206100000000005,0.620484,0.37369600000000025,5,4,1,2,1,0.00527800000000056,0.3570040000000003,UNSAT,0.3624480000000001,,,,,,,,
1,1,verilog/current.v,0.45206100000000005,0.620484,0.37369600000000025,5,4,1,1,2,0.005621999999999794,0.3309689999999996,UNSAT,0.33671600000000046,,,,,,,,
1,1,verilog/current.v,0.45206100000000005,0.620484,0.37369600000000025,5,4,1,2,2,0.005243000000000997,0.3459469999999998,UNSAT,0.35131900000000016,,,,,,,,
2,2,verilog/current.v,0.4198619999999993,0.7067230000000002,0.6247560000000005,5,3,1,0,1,0.004009999999999181,0.2828350000000013,SAT,0.28793700000000033,0.24365099999999984,0.22702200000000072,verilog/gen_iter2_model0.v,1,140.3207,0.0,0.0,True
3,2,verilog/gen_iter2_model0.v,0.48183500000000024,0.7353789999999982,1.2141600000000015,7,5,1,0,1,0.004148000000000707,0.321237,SAT,0.32643699999999853,0.22946399999999834,0.23849800000000165,verilog/gen_iter3_model0.v,2,117.7943,0.0,0.0,True
4,2,verilog/gen_iter3_model0.v,0.39865800000000107,0.5659609999999997,0.888634999999999,6,5,3,0,1,0.0029599999999998516,0.30913199999999996,UNSAT,0.3126149999999992,,,,,,,,
4,2,verilog/gen_iter3_model0.v,0.39865800000000107,0.5659609999999997,0.888634999999999,6,5,3,1,1,0.006489000000000189,0.4155629999999988,UNSAT,0.4221669999999982,,,,,,,,
4,2,verilog/gen_iter3_model0.v,0.39865800000000107,0.5659609999999997,0.888634999999999,6,5,3,2,1,0.00626699999999758,0.4802029999999995,UNSAT,0.48659300000000094,,,,,,,,
4,2,verilog/gen_iter3_model0.v,0.39865800000000107,0.5659609999999997,0.888634999999999,6,5,3,1,2,0.00788999999999973,0.44951599999999914,UNSAT,0.45752999999999666,,,,,,,,
4,2,verilog/gen_iter3_model0.v,0.39865800000000107,0.5659609999999997,0.888634999999999,6,5,3,2,2,0.007057000000001423,0.9151109999999996,SAT,0.9223120000000016,0.22264800000000307,0.23462600000000045,verilog/gen_iter4_model0.v,2,114.0399,0.0,0.0,True
5,3,verilog/gen_iter4_model0.v,0.4691470000000013,0.6484300000000012,0.8696669999999997,5,4,3,0,1,0.0026960000000002537,0.31137899999999874,UNSAT,0.3146239999999949,,,,,,,,
5,3,verilog/gen_iter4_model0.v,0.4691470000000013,0.6484300000000012,0.8696669999999997,5,4,3,1,1,0.0053530000000066025,0.39881999999999707,SAT,0.40429900000000174,0.21442500000000564,0.22980899999999949,verilog/gen_iter5_model0.v,3,107.4697,0.0,0.0,True
6,3,verilog/gen_iter5_model0.v,0.45455300000000065,0.6038090000000018,1.6022950000000051,1,1,1,0,1,0.0019780000000011455,0.2642839999999964,UNSAT,0.2667669999999944,,,,,,,,
6,3,verilog/gen_iter5_model0.v,0.45455300000000065,0.6038090000000018,1.6022950000000051,1,1,1,1,1,0.00216700000000003,0.3041419999999988,SAT,0.30639000000000394,0.1860779999999984,0.21205699999999794,verilog/gen_iter6_model0.v,3,107.4697,0.0,0.0,True
7,4,verilog/gen_iter6_model0.v,0.4036710000000028,0.683212000000001,1.5435190000000034,6,4,2,0,1,0.004388999999999754,0.3162079999999996,UNSAT,0.32151599999999547,,,,,,,,
7,4,verilog/gen_iter6_model0.v,0.4036710000000028,0.683212000000001,1.5435190000000034,6,4,2,1,1,0.004653999999995051,0.4359930000000034,UNSAT,0.44077200000000616,,,,,,,,
7,4,verilog/gen_iter6_model0.v,0.4036710000000028,0.683212000000001,1.5435190000000034,6,4,2,2,1,0.004676000000003455,0.42411399999999944,UNSAT,0.4289090000000009,,,,,,,,
7,4,verilog/gen_iter6_model0.v,0.4036710000000028,0.683212000000001,1.5435190000000034,6,4,2,1,2,0.00631699999999924,0.4469940000000001,UNSAT,0.45342199999999977,,,,,,,,
7,4,verilog/gen_iter6_model0.v,0.4036710000000028,0.683212000000001,1.5435190000000034,6,4,2,2,2,0.005767999999999773,0.5196529999999981,SAT,0.5255699999999948,0.25012800000000013,0.22660499999999573,verilog/gen_iter7_model0.v,4,73.2108,0.0,0.0,True
